t,x,y,yaw,yaw_rate,vx,vy,z_s,vz_s,pitch,roll,steer,z_u_FL,z_u_FR,z_u_RL,z_u_RR,Fz_FL,Fz_FR,Fz_RL,Fz_RR,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fy_FL,Fy_FR,Fy_RL,Fy_RR,kappa_FL,kappa_FR,kappa_RL,kappa_RR,alpha_FL,alpha_FR,alpha_RL,alpha_RR,alpha_dyn_FL,alpha_dyn_FR,alpha_dyn_RL,alpha_dyn_RR,w_FL,w_FR,w_RL,w_RR,airborne
2.76,40.03044610264972,4.9934036527164665,0.16787368394843122,0.1563232015995762,14.409796908781681,-0.22439286203562403,0.31600337826430236,0.6748388433546136,-0.07387124496429455,-0.03273440488112988,0.0,0.31674572886230035,0.3252846141528555,0.31297286991865625,0.31267062766434983,2915.939650293927,1037.3848863717983,3745.9686178956285,3812.4619138430403,-9.095026578993645,12.679007273571326,62.84446911960543,83.50944037585582,-237.09557475201,-86.34980608453294,928.1289258381069,932.0906047258618,-0.00018165085871190063,0.0006666999657427502,0.0010072802602364372,0.0013185189508535746,-0.002576239797691882,-0.00253245725966465,-0.03046602574270653,-0.029955068558176614,0.007520569214188758,0.00721015137070348,-0.02385262878989149,-0.023589183716466556,43.283958971419025,44.06964116206842,43.3401718052109,44.09360413973475,False
2.77,40.172879243983914,5.015326210969843,0.16936751566854505,0.14250286442145083,14.40863145043767,-0.2338416475750552,0.32268828933215626,0.6616529344754433,-0.06917595217043392,-0.03196189512515814,0.0,0.3166173105814214,0.3242649052016446,0.31419756159057455,0.3130131502417759,2944.1916720872964,1261.7208556381954,3476.5364500736027,3737.1069468093065,-8.916234903288284,12.542000568959702,63.089313386159,83.31157454147402,-164.68473412631766,-71.01940535712353,917.3845661750818,965.6705670155679,-0.0001765508092570554,0.0005463643251732791,0.001078794272385843,0.0013381712423119643,-0.0043954649838352415,-0.004327313192777267,-0.029802059246692065,-0.029346040166988108,0.005176078449217327,0.004910411528560578,-0.02518413542654076,-0.024892782745247345,43.31372790184463,44.02770479918174,43.37243410568763,44.0582231565389,False
2.78,40.31528331374249,5.037370160246552,0.17072540966046382,0.1291885010529968,14.407492223495426,-0.2406194226825399,0.32922638745361255,0.6456551181143225,-0.06421177911075897,-0.03094696668471827,0.0,0.3164468067356614,0.32324113829424034,0.3151694577289335,0.3136855160475222,2981.7025181544977,1486.9495752671291,3262.719299634631,3589.186469545118,-8.518959314035554,11.736138670225559,63.56361311785278,82.36570330572545,-95.50700989350761,-46.45588584201023,897.6899742450336,964.4891590634727,-0.00016678784452190616,0.0004371615109895169,0.0011491168645437605,0.0013699900912940563,-0.00598319520999366,-0.005899026631198969,-0.029000874409953352,-0.028598244758454877,0.0029670942009354453,0.002745730311723403,-0.02607708660340784,-0.025768029763127556,43.34256768265825,43.987558050385275,43.403531187482976,44.02465280526395,False
2.79,40.45765728069487,5.0595408420418275,0.17195417188690953,0.11673833288218956,14.406385022881668,-0.24517012946834407,0.3355971747848516,0.6283338029710863,-0.05903581686976722,-0.02969824321711631,0.0,0.3162614348419566,0.32220823702005796,0.31592570200260117,0.31498521682553954,3022.4843347695464,1714.1878555872513,3096.3455594277457,3303.252298381305,-7.8560749025439875,10.701526115261382,64.3108139140378,80.88428312255171,-29.787053924430904,-14.22297419964504,873.8566669834689,914.520096961782,-0.00015195804926394595,0.0003484915033711326,0.0012177245085654988,0.0014465644518299162,-0.007341138389383848,-0.00724775011280487,-0.028127935398680935,-0.02777478492247793,0.0009141167765793857,0.0007348283045517812,-0.026601868250381838,-0.026284518989157585,43.36965632669665,43.95048772019362,43.43260984956092,43.99518910669943,False
2.8,40.60000078561472,5.081840124047339,0.17306415415521045,0.10547661191917168,14.405318987958335,-0.24797558799412941,0.34178956289412504,0.6099491051077317,-0.05369720828953812,-0.028228783388272057,0.0,0.31608399394436115,0.3211639536969081,0.31649686217190837,0.31672581140593803,3061.52133224055,1943.9301866802239,2970.6903221801626,2920.321490693637,-6.981311477316029,9.522631821445705,65.27720746130106,79.1369790418618,31.892554306314242,24.132756049133782,849.1823325686672,826.6787395955927,-0.0001335043247907231,0.0002756379223225286,0.00128248295014337,0.0015788758975151915,-0.00847652631431088,-0.008379031180427534,-0.027247860997923964,-0.026938542650445443,-0.0009676196951222419,-0.0011082696876700082,-0.02682837339324389,-0.026510739302690305,43.394183080631976,43.917088277334855,43.45883725614788,43.97110561544253,False
2.81,40.74231401218264,5.104267187012121,0.17406831664737094,0.09559640191259,14.404296804313486,-0.24943396685146987,0.3477895037689301,0.5893250974142965,-0.048248078195506194,-0.026543517442794685,0.0,0.3159327121536286,0.32010889897451517,0.3169787865989782,0.31860749545073314,3094.8033262017084,2176.0422256066668,2864.6669482247967,2506.3510008387134,-5.987929930848951,8.27865438867591,66.18840016647846,77.27647613949618,88.78283824768522,67.07114152446006,821.8670779788247,720.1102162025743,-0.0001134130280201991,0.00021581294939040046,0.0013433943480486393,0.0017701242310307805,-0.009401662678463185,-0.009303597459276594,-0.02640671439615375,-0.02613485316445824,-0.002668216181379096,-0.002774355440098743,-0.026823574126310205,-0.026511947616016086,43.415607808995794,43.88770573953154,43.481763912959686,43.95300418868294,False
2.82,40.884597501452625,5.126819367492769,0.174981219152854,0.0872606285188871,14.403317879422923,-0.2499613342150183,0.35356328247822527,0.5649347927323808,-0.04275845043323967,-0.024672497415457108,0.0,0.3158154495949196,0.3190543622240055,0.3179424658153704,0.3203933040873489,3120.6010891176948,2408.04031071879,2652.6575206185175,2113.4731007832465,-4.859863911368607,6.945158085684398,66.36899936925755,75.32896579858432,140.18621617120147,112.98954459991283,762.0033769538791,612.0039367093151,-9.137164967232839e-05,0.00016495042388998466,0.0014437570257630132,0.002018328038934246,-0.010132533744831593,-0.010036011367362799,-0.02564883176740346,-0.025407667626423637,-0.004182924679837866,-0.004258935469087886,-0.026649273048102586,-0.026348167060920625,43.43355220231573,43.86254842529645,43.502882465780054,43.941179284983335,False
2.83,41.026852314862296,5.149491422188496,0.17581941056767286,0.08068482909445591,14.402386506643483,-0.25009476823584853,0.35907911322491415,0.5377768941415844,-0.03729542141374074,-0.022636776328136213,0.0,0.3157306851477792,0.3180205129394746,0.3195712312609355,0.3219508657426708,3139.249267488582,2635.4871533155942,2294.329122594192,1770.8095366124298,-3.590331614285011,5.486319148929959,66.09144655110539,73.33114539861147,185.65828734954445,160.16069221257123,660.5890507069396,513.7484366376495,-6.714726052323403e-05,0.00012002294371945406,0.001641379859635874,0.002317526467063205,-0.01068909443901879,-0.010594904405794407,-0.025031939083286048,-0.024814216320820755,-0.005511843516007797,-0.005562010960535941,-0.026365499098334123,-0.02607767535433983,43.44752330574086,43.84201148132566,43.524208570360024,43.93589223288537,False
2.84,41.169080065081,5.172275538410035,0.17660115294198497,0.0759743053295786,14.401503623243375,-0.250297958579163,0.364309200467069,0.5077322945655738,-0.031920825208033354,-0.02045770543326818,0.0,0.3156792094301702,0.317021456718125,0.32157371934173623,0.32323738649972966,3150.5739253625607,2855.279522012507,1853.7817448180326,1487.7749700594777,-2.2756572994023543,4.002082134426387,65.2928523896989,71.41943683690629,224.98466957413115,206.95827954493228,535.3334627339377,430.64637610644655,-4.2424359702395994e-05,8.145163831979737e-05,0.001976484457871813,0.002660948088239649,-0.011095243921408754,-0.011003154141231682,-0.02459811083220447,-0.024396585886576384,-0.006659786839025015,-0.006688031930645852,-0.026030575990194524,-0.02575716699630827,43.45719846594071,43.82636739157915,43.54724511145866,43.93709976547533,False
2.85,41.31128259556902,5.195162775884543,0.17734492437128868,0.07306754094518611,14.400660784822943,-0.2508662713570474,0.36922330051265706,0.4745633106374709,-0.02669678017858228,-0.018176356706429846,0.0,0.3156561970034167,0.3160734209539131,0.3235894397094051,0.3242607078463396,3155.636659248333,3063.8473901391194,1410.323263930876,1262.6442738052933,-1.0265959735779668,2.6225160927930746,63.68722931120503,69.75915183854687,258.2630694561501,251.90687328195878,408.3706048511893,363.8423793865804,-1.9111312722784206e-05,5.011670382664919e-05,0.0024963114388916164,0.0030397890225718495,-0.011376901169768312,-0.011286067099199906,-0.024361850970876835,-0.02416985516657209,-0.007635938804824287,-0.007645653168227144,-0.02569640188127478,-0.02543716178228842,43.462616106405164,43.815481056743955,43.57416474438362,43.94424752442604,False
2.86,41.453461608339005,5.218144636799998,0.17806787288747333,0.07176903571333551,14.399841797379343,-0.2519348249398422,0.3737903691142781,0.4383779953734474,-0.021683748856245133,-0.015850383435184863,0.0,0.3156468402905064,0.3151997670804198,0.3253607117584892,0.32504658049353585,3157.6951360885996,3256.051242307647,1020.6434131323828,1089.7522914221158,0.07686004483902877,1.4414764905458615,61.02091185574845,68.52108397518153,285.9982595567872,293.643562059484,296.153406671166,312.4863749041863,1.430015910954649e-06,2.6102515793618694e-05,0.003263142064856187,0.003440317258140251,-0.011559850001954584,-0.011469184135127049,-0.02431383435201082,-0.024125598132472344,-0.00845311527910118,-0.008447099596921123,-0.02540417163025135,-0.025157808550403657,43.46413566694034,43.80883844739154,43.60808487522097,43.95622502400741,False
2.87,41.595618404832955,5.241214149454449,0.1787847646171554,0.07180764760809984,14.399027314683332,-0.2535239017763413,0.37798237727303063,0.39965548046812854,-0.01693669267382008,-0.013543865488106883,0.0,0.31563092176163765,0.31442639448245707,0.3267603808411674,0.3256214947334905,3161.1972124397203,3426.1932138594475,712.716214943181,963.271158632093,0.9934079780485843,0.5019969236425212,57.29732138324042,67.87545555542435,309.02641795724173,330.99750780051147,207.17465082568054,275.13198615659417,1.8464680441255436e-05,8.692793146346668e-06,0.004346681999850781,0.0038401931542564193,-0.011668082404550783,-0.01157651360330145,-0.02442962278865956,-0.024240378823438914,-0.009126762464780962,-0.00910724860034853,-0.025182500856992876,-0.024947021727990567,43.46231545165395,43.8057000520752,43.65261177238135,43.971355803103414,False
2.88,41.737753778914836,5.264366380326784,0.17950749514827996,0.07288732168755763,14.398200792817368,-0.2555853578437533,0.38177738546998835,0.3591075093347616,-0.012502019070501198,-0.01131781052094916,0.0,0.31559039850643583,0.31377391657877923,0.3277588066733517,0.3260074444278041,3170.1123285841204,3569.738352668572,493.0625318626247,878.3622258831003,1.7089605613452512,-0.194455212236125,53.14024531795081,67.96345177320363,328.30727503451914,363.14708573684055,143.6228740663329,250.3553315887028,3.168574706031236e-05,-3.248986670016117e-06,0.005794194079894946,0.004206225553899257,-0.011722845501918353,-0.011629463921121422,-0.02467769174411221,-0.024483653569731315,-0.009673887137457496,-0.009642613354380774,-0.02504780487356922,-0.024820821992684237,43.4578006119277,43.80525700093406,43.71044011979228,43.98743671709186,False
2.89,41.87986805255536,5.287598527894812,0.18024501129633155,0.07471768679370579,14.39735611781238,-0.25803480495189635,0.38516109141472604,0.317527730934895,-0.008416034681760831,-0.009223871069925121,0.0,0.31551465573076537,0.31325242715413676,0.3283804074606375,0.3262223505016507,3186.775739231622,3684.4660260899163,356.3103586597505,831.0828896368461,2.2193239198099715,-0.6723810845657803,50.246813287627994,68.83406646453473,344.71878413908166,389.72912708653627,104.08938678060142,236.9212083995078,4.0958029655082436e-05,-1.0930709627033417e-05,0.0075669377785116225,0.004496582145450389,-0.01174236135897152,-0.011646479407752831,-0.02502453801643331,-0.02482284180363824,-0.010112086914026654,-0.010070397199842313,-0.02500600783186143,-0.024784985222381407,43.45126186350208,43.80674264198057,43.780543092254696,44.001929902609994,False
2.9,42.021961234897894,5.310909800709729,0.18100343886185083,0.07702567350057127,14.396506067177736,-0.2607680099871944,0.38812707720620765,0.27568634298497824,-0.004704684504060895,-0.00730133103988726,0.0,0.3154017652707132,0.31286063444294937,0.32867106020383297,0.3262818121088034,3211.611640443105,3770.660422551142,292.366755156751,818.0013360632521,2.5178679571578457,-0.9684230766556372,51.42660410482119,70.37210222701228,358.94466775651875,410.83810892811965,85.75202017425462,233.77278415291948,4.6150084432611277e-05,-1.5432799352909108e-05,0.009451707940179584,0.004669341531782708,-0.01174201360216233,-0.011643179489446367,-0.025436883328034482,-0.02522554745096345,-0.010458785872674776,-0.010407732650236277,-0.025054645798027766,-0.02483708653043776,43.44338599041564,43.8094946417075,43.85433258697216,44.0123903950234,False
2.91,42.164033262059455,5.334301229363978,0.18178626824434935,0.07955744472666322,14.395685672581681,-0.26366630117011486,0.39067626439257697,0.2342754990797266,-0.001384098327172669,-0.005576506779819549,0.0,0.31525673801206416,0.312588235203219,0.3286800832477418,0.3262003917029329,3243.5176373458876,3830.5882552918256,290.3816854968111,835.9138253547627,2.598252107751688,-1.1190584131760042,59.31679917676015,72.27623643328327,371.463530277781,426.9332435001699,85.60676562974108,239.9797071983863,4.72098473475771e-05,-1.759353197752104e-05,0.011013923344478168,0.004695866951966989,-0.011734569172396106,-0.01163255949146487,-0.025882206194816786,-0.025660123452331245,-0.010730688698773973,-0.010671127087113595,-0.025184780932839726,-0.024968368147009735,43.43488467337507,43.812974779391915,43.91363750696271,44.01706698541251,False
2.92,42.30608420150477,5.357775475776393,0.18259456212796818,0.08208273501725924,14.394939958297888,-0.2665972022581108,0.3928160183844419,0.19389079451955035,0.0015384657490570938,-0.004063606614734828,0.0,0.3150885809071872,0.3124195286518616,0.3284530769219307,0.3259921962842832,3280.5122004188147,3867.7036965904467,340.3230771752475,881.716817457695,2.4754029505501984,-1.1477279201287134,73.66378982589025,74.13895522475761,382.596774764626,438.70350258295775,100.93177934524476,254.6844231153792,4.453055185982483e-05,-1.789585968499103e-05,0.011709955760319288,0.004573111518622055,-0.011729874460564452,-0.011624678001425321,-0.026329209911736023,-0.026096143879717735,-0.010943351291649375,-0.010876018797781065,-0.02538258774937646,-0.025165292220902795,43.42646280198451,43.816747117189024,43.93554488065415,44.015414995985715,False
2.93,42.44811423518203,5.381336632484469,0.18342724968621155,0.08440778187912422,14.394293389252134,-0.2694156283177927,0.39455917637369237,0.15503198641891405,0.004063528599417388,-0.002766307170959551,0.0,0.31490759186305917,0.31233672353292596,0.328030605012338,0.3256710424814702,3320.3297901269866,3885.9208227562913,433.26689728564463,952.3706540765553,2.2065162908150944,-1.056809052473147,89.5083167562627,75.61070101857933,392.56418000495813,446.93179680590896,129.32331741102857,277.0516142612302,3.927458631070245e-05,-1.6412121008153128e-05,0.011196444324238627,0.00432711016996186,-0.011733887181287614,-0.0116256828670666,-0.02674919840414504,-0.026505730759986332,-0.011110701380953547,-0.011036279121073087,-0.025630794379798646,-0.025410953911852375,43.41870894718775,43.82041879289768,43.90570627764323,44.00818800307147,False
2.94,42.59012332345412,5.404989987314288,0.18428156484148076,0.08638860445775995,14.393721587023572,-0.2719685525348376,0.39592312608387525,0.11811094113735454,0.006198268813484234,-0.001679577486372708,0.0,0.3147235654494907,0.31232224045850066,0.32744901205317994,0.32525047095457865,3360.815601112048,3889.1070991298593,561.2173483004157,1044.8963899927,1.8778191283402101,-0.8359582814011056,99.65096561426995,76.54360684522234,401.516896065937,452.3816274372729,168.57581328090384,306.22278345872326,3.3070304806616125e-05,-1.2973241526214169e-05,0.009629932205915783,0.004003883119723199,-0.011747916859590096,-0.011637048505545488,-0.027117739195021792,-0.026865145154856582,-0.01124445666316581,-0.011163609927370137,-0.02591016321950703,-0.025686532175009703,43.411964658524596,43.823578684647906,43.83121255704556,43.99698567119849,False
2.95,42.73211074120995,5.428741769900401,0.1851535476813069,0.08792803955682,14.39315777806322,-0.2741024250308424,0.3969289717054719,0.0834604677001907,0.007955443382085682,-0.0007914993720482603,0.0,0.31454494353813894,0.3123599703928663,0.3267414396714616,0.32474373434015114,3400.112421609436,3880.8065135694214,716.8832722784568,1156.3784451667536,1.5520102391101258,-0.48593712146391455,100.5483340328753,77.00642718128218,409.5477758756525,455.7209581915159,216.55931250712229,341.2799357056585,2.7055519061334256e-05,-7.555048904630017e-06,0.007617287451867718,0.0036524210344395596,-0.011769379177190993,-0.011656334140585735,-0.027414907293053906,-0.0271550088779918,-0.011353657544442685,-0.011267057927612715,-0.02620087698257077,-0.02597264653171069,43.40630958123132,43.825792919711205,43.738449406926165,43.983521267608104,False
